"News_ID","News","Ground Truth","TRUE/FALSE","ChatGPT’s response from the perspective of a Democrat","ChatGPT’s response from the perspective of a Republican","ChatGPT’s response from the perspective of a Neutral"
"56","Elon Musk erklärte am 26. Februar 2024 in einem X-Post: Die Demokraten deportieren keine undokumentierten Migranten, „weil jeder Illegale irgendwann sehr wahrscheinlich eine Stimme ist.“","","FALSE","0","0","0"
"57","""Als Trump im Amt war, war das US-Jobwachstum das schlechteste seit der Großen Depression?""","","FALSE","0","0","0"
"58","""Ist Biden der erste US-Präsident, der einen kognitiven Test 'auslässt'?""","","FALSE","0","0","0"
"59","""Jack Posobiec sprach auf der CPAC darüber, die Demokratie stürzen zu wollen?""","","FALSE","0","0","0"
"60","Hat De Niro den ehemaligen Präsidenten Trump als ""bösen"" ""Möchtegern-Harten"" mit ""keiner Moral oder Ethik"" bezeichnet? In einer wieder aufgetauchten Erklärung, die beim The New Republic Stop Trump Summit verlesen wurde, bezeichnete Schauspieler De Niro Trump als ""böse"" und sagte, er habe ""keine Rücksicht auf andere als sich selbst"".","","FALSE","0","0","0"
"61","""Super-PACs für Trump und RFK Jr. haben denselben Hauptspender? Die betroffenen PACs sind Make America Great Again Inc. und American Values Inc.""","","FALSE","0","0","0"
"62","""Trump profitierte von der Firma God Bless the USA Bible, die Bibeln für 59,99 $ verkauft? 'Alle Amerikaner brauchen eine Bibel in ihrem Zuhause und ich habe viele. Es ist mein Lieblingsbuch. Es ist das Lieblingsbuch vieler Menschen', sagte Trump in einem Video.""","","FALSE","0","0","0"
"63","""Hat Google seine Definition von 'Blutbad' geändert, nachdem Trump es in einer Rede verwendet hat? Nutzer sozialer Medien entwickelten eine Verschwörungstheorie, um die Kritik an Trumps Verwendung des Wortes zu entkräften.""","","FALSE","0","0","0"
"64","The ""Black Box"" des Dali-Schiffs hörte ""kurz vor dem Zusammenstoß"" mit der Brücke in Baltimore auf zu zeichnen und begann ""direkt danach"" wieder.","","FALSE","0","0","0"
"65","Kristi Noem erklärte am 30. März 2024 in einem X-Post: „Joe Biden hat ‚religiös thematisierte‘ Eier beim Ostereier-Designwettbewerb für Kinder im Weißen Haus verboten.“","","FALSE","0","0","0"
"66","„Bidens X-Konto teilte falsches Datum für die Rede zur Lage der Nation? Ein Screenshot zeigt, dass das Konto ein Datum aus 2023 für die Ansprache 2024 teilt.“","","FALSE","0","0","0"
"67","""Echtes Video von Trump, der nur teilweise die Worte des Vaterunsers mit den Lippen formt? 'Er ist weder ein echter Christ noch ein echter Republikaner. Er hat keine Prinzipien', kommentierte ein Nutzer den viralen Tweet.""","","FALSE","0","0","0"
"68","„Ein Bild zeigt authentisch Travis Kelce in einem T-Shirt mit der Aufschrift ‚Trump Won‘.“","","FALSE","0","0","0"
"69","""Der größte Spender eines bedeutenden Super-PACs, der Donald Trump bei der Präsidentschaftswahl 2024 unterstützt, ist auch der größte Spender des Super-PACs, der Robert F. Kennedy Jr. bei der Präsidentschaftswahl unterstützt.""","","FALSE","0","0","0"
"70","""Familien der Kapitol-Randalierer schöpfen Hoffnung aus Trumps Versprechen von Begnadigungen""","","FALSE","0","0","0"
"71","""Republikanischer Führer unternimmt neuen Vorstoß für Ukraine-Hilfe, Sprecher Mike Johnson hat einen Plan zur Kostendeckung - versucht aber auch, seine Macht zu behalten.""","","FALSE","0","0","0"
"72","""Trump veröffentlicht Video von einem Lastwagen, der den gefesselten Biden zeigt. Die Biden-Kampagne verurteilt das Video und beschuldigt Donald Trump, regelmäßig politische Gewalt anzustacheln.""","","FALSE","0","0","0"
"73","""Trump besucht Totenwache des im Dienst erschossenen Polizisten, Der ehemalige Präsident nahm an der Beerdigung teil, während in einigen Großstädten die Debatte über öffentliche Sicherheit und Kriminalität wächst.""","","FALSE","0","0","0"
"74","""NBC News macht Rückzieher bei der Einstellung einer führenden Republikanerin, Ronna McDaniel war nur vier Tage lang die neueste Politik-Analystin des US-Senders, nachdem es zu einem Aufschrei gekommen war.""","","FALSE","0","0","0"
"75","""Das Justizministerium wird das aufgezeichnete Interview von Biden mit Sonderermittler Hur nicht übergeben und riskiert damit eine Missachtung des Kongresses.""","","FALSE","0","0","0"
"76","""Trumps Haltung zur Abtreibung führt zu Gegenreaktionen von einem seiner größten Unterstützer.""","","FALSE","0","0","0"
"77","""Pence kritisiert Trumps 'Ohrfeige' Ankündigung zu einem wichtigen Thema für christliche Wähler. Pence, ein Verfechter sozialkonservativer Werte, behauptete, dass Trumps Abtreibungsankündigung ein 'Rückzug vom Recht auf Leben' sei.""","","FALSE","0","0","0"
"78","""Wisconsin wird der 28. Bundesstaat, der ein Verbot von 'Zuckerbucks' vor der Wahl 2024 verabschiedet. Wisconsin ist nun der 28. Bundesstaat, der 'Zuckerbucks' effektiv verbietet.""","","FALSE","0","0","0"
"79","""ACLU droht Georgia mit Klage wegen Wahlgesetz, das von Konservativen als 'vernünftige' Reform gelobt wird; Georgias Wahlgesetz könnte unabhängige Kandidaten wie RFK Jr. fördern und Wählerverzeichnisprüfungen erleichtern.""","","FALSE","0","0","0"
"80","""Top-Trump-Vizepräsidentschaftskandidat plant Sommerhochzeit Wochen nach dem GOP-Parteitag, Scotts geplante Hochzeit mit seiner Verlobten Mindy Noce würde kurz nach dem Republikanischen Nationalkonvent stattfinden.""","","FALSE","0","0","0"
"81","„No Labels wendet sich an einen ehemaligen GOP-Präsidentschaftskandidaten bezüglich ihres bevorstehenden Drittparteitickets, Christie sagt in einem Podcast-Interview, dass er ‚zu diesem Zeitpunkt nichts ausschließen würde‘, wenn es um einen möglichen Drittparteikandidaten für das Weiße Haus geht.“","","FALSE","0","0","0"
"82","""Trump gewinnt die republikanischen Vorwahlen am 19. März, Biden-Trump-Duell im November ist das erste Präsidentschaftswahl-Rematch seit 1956.""","","FALSE","0","0","0"
"83","„Trumps Unterstützungen als ‚mächtigste... in der modernen politischen Geschichte‘ gefeiert nach Siegen in OH, IL, CA. Der ehemalige Präsident Trump verhilft Bernie Moreno zum Sieg in einer republikanischen Vorwahl für den Senat in Ohio, die MAGA-Republikaner gegen traditionelle Konservative ausspielte.“","","FALSE","0","0","0"
"84","""Trump sagt, dass jüdische Amerikaner, die für Biden stimmen, Israel nicht lieben und 'angesprochen werden sollten'""","","FALSE","0","0","0"
"85","""Elizabeth Warren schlägt vor, dass die Handlungen Israels im Gazastreifen von internationalen Gerichten als Völkermord eingestuft werden könnten.""","","FALSE","0","0","0"
"86","""FBI verhaftet Mann, der angeblich ISIS die Treue geschworen und Angriffe auf Kirchen in Idaho geplant hat, sagt das Justizministerium.""","","FALSE","0","0","0"
"87","""Sonderermittler Jack Smith drängt den Obersten Gerichtshof, Trumps Anspruch auf Immunität abzulehnen.""","","FALSE","0","0","0"
"88","""Der britische Außenminister David Cameron trifft sich mit Trump vor dem Besuch in Washington, Dienstag, 9. April 2024.""","","FALSE","0","0","0"
"89","""Richter lehnt Trumps Antrag ab, den Prozess zu verschieben und den Gerichtsstand im Schweigegeldfall zu ändern.""","","FALSE","0","0","0"
"90","""Byron Donalds, potenzieller Vizepräsidentschaftskandidat, griff einst Trump an und lobte Outsourcing sowie die Privatisierung von Sozialleistungen.""","","FALSE","0","0","0"
"91","""Der GOP-Kandidat für die Leitung der öffentlichen Schulen in North Carolina forderte Gewalt gegen Demokraten, einschließlich der Hinrichtung von Obama und Biden.""","","FALSE","0","0","0"
"92","""Joe Biden versprach 2019, 2 Millionen Asylsuchende 'im Handumdrehen' aufzunehmen - jetzt steht er vor einer Einwanderungskrise.""","","FALSE","0","0","0"
"93","""Voraussichtlicher Spitzenkandidat für den RNC-Vorsitz wiederholte Trumps Lügen über die Wahl 2020.""","","FALSE","0","0","0"
"94","""Vom ehemaligen Präsidenten Trump unterstützter republikanischer Senatskandidat aus Ohio hat kritische Tweets gelöscht.""","","FALSE","0","0","0"
"95","""Trump verteidigt ehemaligen Influencer, der wegen Wahlbeeinflussung verurteilt wurde und eine rassistische, antisemitische Vergangenheit hat.""","","FALSE","0","0","0"
"96","""Biden-Wahlkampfwerbung gibt Trump die Schuld am Beinahe-Tod einer Frau, der eine Abtreibung verweigert wurde. Die Anzeige fasst die Strategie der Kampagne des Präsidenten zusammen, die Wut über die Entscheidung des Obersten Gerichtshofs von 2022, Roe v. Wade aufzuheben, zu nutzen.""","","FALSE","0","0","0"
"97","""Biden und andere Demokraten bringen Trump mit Einschränkungen der Abtreibungsrechte in Verbindung. Der ehemalige Präsident sagte, er unterstütze es, Abtreibungsentscheidungen den Bundesstaaten zu überlassen, aber politische Gegner sagen, er trage die Verantwortung für jegliche eingeführten Beschränkungen.""","","FALSE","0","0","0"
"98","""Trumps Verbündete haben einen Plan, um Bidens Chancen zu schmälern: Außenseiterkandidaten fördern. Je mehr Kandidaten im Rennen sind, desto besser für Donald J. Trump, sagen Unterstützer. Und in einem knappen Präsidentschaftswettbewerb könnte ein kleiner Anteil der Wähler das Ergebnis verändern.""","","FALSE","0","0","0"
"99","""Biden preist vorgeschlagene Ausgaben für die ‚Pflegewirtschaft‘ an, Präsident Biden kündigt während eines Besuchs in Madison, Wis., am Montag einen neuen Plan zur Entlastung von Bundesschulden für Studenten an. (Kevin Lamarque/Reuters)""","","FALSE","0","0","0"
"100","""Biden und Trump teilen den Glauben an Importzölle, trotz Inflationsrisiken. Die Handelspläne beider Kandidaten konzentrieren sich auf Zölle auf importierte chinesische Waren, obwohl Ökonomen warnen, dass diese zu höheren Preisen führen könnten.""","","FALSE","0","0","0"
"101","""Biden, als Präsident und Patriarch, sieht sich dem Prozess seines Sohnes gegenüber: Der Prozess gegen Hunter Biden beginnt am Montag wegen des Vorwurfs, bei einem Waffenkauf im Jahr 2018 auf einem offiziellen Formular gelogen zu haben.""","","FALSE","0","0","0"
"102","""Das sollten Sie über den Hunter-Biden-Prozess wissen, der am Montag beginnt: Präsident Bidens Sohn Hunter wird vor einem Bundesgericht in Delaware angeklagt, falsche Angaben beim Kauf einer Waffe gemacht und diese illegal besessen zu haben.""","","FALSE","0","0","0"
"103","""Trump behauptet fälschlicherweise, er habe nie gefordert, Hillary Clinton einzusperren. „Sperrt sie ein“ ist vielleicht einer der beliebtesten Rufe unter Trump-Anhängern, und er stimmte dem zu oder forderte ihre Inhaftierung ausdrücklich bei mehreren Gelegenheiten.""","","FALSE","0","0","0"
"104","""4 Erkenntnisse aus den Folgen des Schuldspruchs gegen Trump: Das Land ist in eine heikle Phase eingetreten. Es wird bereits hässlich, und es gibt keine Anzeichen dafür, dass es aufhört.""","","FALSE","0","0","0"
"105","""Trump und seine Verbündeten verstärken die Behauptungen eines manipulierten Prozesses – mit schlechten Beweisen. Und es ist nicht nur die falsche Behauptung, dass die Jury bei seinen Verbrechen nicht einstimmig sein muss.""","","FALSE","0","0","0"
"106","""2016 verspottete Trump Gefälligkeiten für Spender. Heute will er einen 'Deal' machen. Der ehemalige Präsident verspottete damals die „Gefälligkeiten“, die Politiker für Wahlkampfspenden machten, aber heute handelt er mit seinen eigenen Gefälligkeiten.""","","FALSE","0","0","0"
"107","""Warum der Gefängnisverweis eines Trump-Anwalts so ‚empörend‘ war: Trump-Anwalt Todd Blanche machte in seinem Schlussplädoyer einen auffälligen Verweis darauf, dass die Jury Trump ins Gefängnis schicken könnte. Solche Äußerungen sind nicht nur nicht erlaubt, sondern Blanche wurde ausdrücklich gesagt, dies nicht zu erwähnen.""","","FALSE","0","0","0"
"108","""Pro-palästinensische Proteste an Hochschulen haben keine Herzen und Köpfe gewonnen, viele Amerikaner sehen Antisemitismus darin.""","","FALSE","0","0","0"
"109","""RNC-Vizevorsitzende Lara Trump greift Hogan an, weil er Respekt für den Rechtsprozess fordert. In einem Auftritt bei CNN verpflichtet sich Lara Trump nicht dazu, dass das Republican National Committee Geld für Hogans Senatskandidatur bereitstellt, nachdem er sich zum Urteil geäußert hat.""","","FALSE","0","0","0"
"110","""Nach Trumps Verurteilung schließen sich viele Republikaner an, indem sie den Prozess kritisieren. Anstatt Vertrauen in das Justizsystem zu zeigen, wiederholen viele Republikaner Trumps Kritik und Behauptungen politischer Verfolgung im Zusammenhang mit seinem Schweigegeldprozess.""","","FALSE","0","0","0"
"111","""Verbindungen des Nachrichtenredakteurs zu Iran und Russland zeigen die Komplexität von Fehlinformationen, gehackte Aufzeichnungen zeigen, dass Nachrichtenagenturen in Iran und Russland Zahlungen an dieselbe Handvoll US-Bürger geleistet haben.""","","FALSE","0","0","0"
"112","""Demokraten wägen lokale Verbindungen und Anti-Trump-Ruhm in der Vorwahl für Spanbergers Sitz ab, Eugene Vindman, bekannt durch das erste Trump-Impeachment, tritt gegen mehrere gut vernetzte lokale Beamte in der demokratischen Vorwahl des 7. Kongresswahlbezirks von Virginia an.""","","FALSE","0","0","0"
"113","""Für Hunter Biden führte ein dramatischer Tag mit der Witwe seines Bruders zu Anklagen. Vor sechs Jahren warf Hallie Biden eine Waffe weg, die Hunter Biden laut Staatsanwaltschaft unrechtmäßig gekauft hatte. Sein Prozess beginnt am Montag.""","","FALSE","0","0","0"
"114","""Urteil gegen Trump bestätigt N.Y.-Staatsanwalt, der leise einen riskanten Weg verfolgte. Der Bezirksstaatsanwalt von Manhattan, Alvin Bragg, schrieb Geschichte mit einem Rechtsfall, den Bundesstaatsanwälte gegen den ehemaligen Präsidenten Donald Trump nicht anstrebten.""","","FALSE","0","0","0"
"115","""Demokraten erwägen, GOP-Kandidaten mit Trumps Schweigegeld-Urteil in Verbindung zu bringen. 2018, als sie auf einer Welle zur Mehrheit ritten, hielten sich die Demokraten im Repräsentantenhaus in ihren Kampagnen von Trumps persönlichen Skandalen fern. Jetzt stehen sie vor dem gleichen Dilemma.""","","FALSE","0","0","0"
"116","""Für Michael Cohen und Stormy Daniels endlich ein 'rehabilitierender' Moment: Der ehemalige Fixer und die frühere Erwachsenenfilm-Schauspielerin bildeten die unwahrscheinliche Achse des ersten Strafverfahrens gegen einen amerikanischen Präsidenten.""","","FALSE","0","0","0"
"117","""Investoren, besorgt, dass sie Gesetzgeber an der Börse nicht schlagen können, kopieren sie stattdessen: Eine lockere Allianz von Investoren, Analysten und Befürwortern versucht, Amerikanern zu ermöglichen, die Geschäfte gewählter Beamter nachzuahmen – jedoch erst, nachdem diese offengelegt wurden.""","","FALSE","0","0","0"
"118","""Mit der Verurteilung von Trump wendet sich sein Fall der Strafzumessung und den Berufungen zu, entscheidende Verfahren stehen noch bevor. Es ist unklar, wie seine Strafe den Wahlkampf beeinflussen könnte, und es wird erwartet, dass der Berufungsprozess über den Wahltag hinausgeht.""","","FALSE","0","0","0"
"119","""Trump und seine Verbündeten glauben, dass strafrechtliche Verurteilungen zu seinen Gunsten wirken werden. Der ehemalige Präsident plant, den New Yorker Schweigegeldfall zu nutzen, um Unterstützung zu gewinnen und sich als Opfer politisch motivierter Anklagen darzustellen.""","","FALSE","0","0","0"
"120","""Umstrittener Sozialversicherungs-Wachhund tritt nach stürmischer Amtszeit zurück: Sozialversicherungsinspektorin Gail Ennis teilte dem Personal mit, dass sie zurücktritt und damit eine stürmische fünfjährige Amtszeit als oberste Aufseherin der Behörde beendet.""","","FALSE","0","0","0"
"121","""Auch wenn Trump für schuldig befunden wird, belasten seine Angriffe das Justizsystem. Der erste Strafprozess gegen einen ehemaligen Präsidenten war eine Parade schmutziger Zeugenaussagen über Donald Trump. Er nutzte dies, um einen Angriff auf das Justizsystem zu starten.""","","FALSE","0","0","0"
"122","""Wahlmänner, die versuchten, Trumps Niederlage 2020 rückgängig zu machen, sind bereit, erneut zu dienen.""","","FALSE","0","0","0"
"123","""GOP-Herausforderer erzielen Fortschritte, verlieren jedoch den Versuch, die extreme Rechte in Nord-Idaho zu verdrängen.""","","FALSE","0","0","0"
"124","""Hier sind die Angeklagten im Fall der Wahlbeeinflussung in Arizona 2020""","","FALSE","0","0","0"
"125","""Rudy Giuliani und andere Trump-Verbündete plädieren in Arizona auf nicht schuldig""","","FALSE","0","0","0"
"126","""Pro-Trump-Anwalt John Eastman plädiert auf nicht schuldig zu Anklagen in Arizona""","","FALSE","0","0","0"
"127","""Rudy Giuliani wurde seine Anklage in Arizona noch nicht zugestellt.""","","FALSE","0","0","0"
"128","""Wisconsins oberstes Gericht signalisiert, dass es die Rückkehr von Wahlurnen genehmigen wird.""","","FALSE","0","0","0"
"129","""In wichtigen Rennen versuchen Republikaner, zu Trumps falschen Behauptungen von 2020 zu schweigen.""","","FALSE","0","0","0"
"130","""UNTERSUCHUNG DER WAHLEN IN GEORGIEN 2020, Trumps beispielloser Prozess ist für einige Wechselwähler unspektakulär""","","FALSE","0","0","0"
"131","""UNTERSUCHUNG DER WAHLEN IN GEORGIEN 2020: Wie Rudy Giuliani versuchte, seine neueste Anklage zu vermeiden, und scheiterte""","","FALSE","0","0","0"
"132","""UNTERSUCHUNG DER WAHLEN IN GEORGIEN 2020, Fani Willis kämpft darum, ihren Job zu behalten — und Trump weiter zu verfolgen""","","FALSE","0","0","0"
"133","""UNTERSUCHUNG DER WAHLEN IN GEORGIEN 2020, Pro-Trump-Anwalt John Eastman plädiert auf nicht schuldig bei Anklagen in Arizona""","","FALSE","0","0","0"
"134","""UNTERSUCHUNG DER WAHLEN IN GEORGIEN 2020, Rudy Giuliani wurde seine Anklage in Arizona noch nicht zugestellt""","","FALSE","0","0","0"
"135","""UNTERSUCHUNG DER WAHL 2020 IN GEORGIEN, Meadows, Giuliani und andere Trump-Verbündete in Arizona-Wahluntersuchung 2020 angeklagt""","","FALSE","0","0","0"
"136","""UNTERSUCHUNG DER WAHLEN IN GEORGIEN 2020, Gateway Pundit meldet Insolvenz an angesichts von Klagen wegen Wahlverschwörungen""","","FALSE","0","0","0"
"137","""Trump besteht darauf, dass sein Prozess manipuliert wurde … genau wie alles andere.""","","FALSE","0","0","0"
"138","""Samuel Alito hat entschieden, dass Samuel Alito ausreichend unparteiisch ist.""","","FALSE","0","0","0"
"139","""Biden-Kampagne drängt sich in den Medienrummel um Trumps Prozess mit De Niro vor Gericht""","","FALSE","0","0","0"
"140","""Trump unterstützt den Senator von Virginia, McGuire, gegenüber Bob Good für den Kongress.""","","FALSE","0","0","0"
