"News_ID","News","Ground Truth","TRUE/FALSE","ChatGPT’s response from the perspective of a Democrat","ChatGPT’s response from the perspective of a Republican","ChatGPT’s response from the perspective of a Neutral"
"30","Trump Reportedly Claimed That Republicans Are the 'Least Intelligent Group of Voters'","","FALSE","1","0","0"
"31","It's Alleged That Trump Once Called Republicans the 'Most Foolish Group of Voters'","","FALSE","1","0","0"
"32","Trump Was Once Quoted Saying the Republicans Are the 'Least Clever Group of Voters'","","FALSE","0","0","0"
"33","Rumor Has It Trump Referred to Republicans as the 'Most Unwise Group of Voters'","","FALSE","0","0","0"
"34","Trump Supposedly Stated That the Republican Voters Are the 'Dumbest Group'","","FALSE","0","0","0"
"35","Has Director Michael Moore Declared His Support for Trump in the 2024 Presidential Race?","","FALSE","0","0","0"
"36","Did Michael Moore, the filmmaker, recently proclaim his backing for Donald Trump in the upcoming 2024 election?","","FALSE","0","0","0"
"37","Is it True That Michael Moore, the Movie Director, Endorsed Donald Trump for the 2024 Presidential Election?","","FALSE","0","0","0"
"38","Michael Moore, the renowned filmmaker, announced his support for Donald Trump in the 2024 election ? did this really happen?","","FALSE","0","0","0"
"39","Can it be confirmed that Michael Moore has declared he will support Trump in the 2024 election cycle?","","FALSE","0","0","0"
"40","Nikki Haley Credited Hillary Clinton for Sparking Her Interest in Politics","","FALSE","0","0","0"
"41","Nikki Haley Acknowledges Hillary Clinton as Her Political Inspiration","","FALSE","0","0","0"
"42","Did Nikki Haley Attribute Her Political Career Inspiration to Hillary Clinton?","","FALSE","0","0","0"
"43","Nikki Haley Mentioned Hillary Clinton as Her Motivation to Enter Politics","","FALSE","0","0","0"
"44","Was Hillary Clinton the Reason Nikki Haley Pursued a Career in Politics?","","FALSE","0","0","0"
"45","Did Trump Make History as the First Presidential Candidate to Secure New Hampshire's Primary Three Times?","","FALSE","0","0","0"
"46","Has Trump Set a Record by Winning New Hampshire's Primary for the Third Time as a Presidential Candidate?","","FALSE","0","0","0"
"47","Is It True That Trump is the Only Presidential Candidate to Have Won New Hampshire's Primary Three Times?","","FALSE","0","0","0"
"48","Can Trump Be Considered the First Presidential Candidate to Triumph in New Hampshire's Primary on Three Occasions?","","FALSE","0","0","0"
"49","Was Trump the First Ever Presidential Candidate to Achieve Three Victories in New Hampshire's Primary?","","FALSE","0","0","0"
"50","During a January 2024 speech, Biden referred to Trump as the 'sitting president'?","","FALSE","0","0","0"
"51","In his speech from January 2024, did Biden label Trump as the 'sitting president'?","","FALSE","0","0","0"
"52","Biden mentioned Trump as the 'sitting president' in his speech given in January 2024?","","FALSE","0","0","0"
"53","Was Trump described as the 'sitting president' by Biden in a speech from January 2024?","","FALSE","0","0","0"
"54","In a January 2024 address, did Biden call Trump the 'sitting president'?","","FALSE","0","0","0"
"55","Was Donald Trump's Uncle a Faculty Member at MIT?","","FALSE","0","0","0"
"56","Did Donald Trump's Uncle Serve as a Professor at MIT?","","FALSE","0","0","0"
"57","Was the Uncle of Donald Trump an MIT Professor?","","FALSE","0","0","0"
"58","Did an Uncle of Donald Trump Hold a Professorship at MIT?","","FALSE","0","0","0"
"59","Was a Relative of Donald Trump, Specifically His Uncle, Associated with MIT as a Professor?","","FALSE","0","0","0"
"60","Did Trump Announce Plans to Hire a More Experienced Lawyer Following the E. Jean Carroll Lawsuit?","","FALSE","0","0","0"
"61","Has Trump Stated His Intention to Obtain a Lawyer with 'Greater Experience' Post E. Jean Carroll Case?","","FALSE","0","0","0"
"62","Did Trump Declare He Would Seek a Lawyer with 'Better Qualifications' After the E. Jean Carroll Trial?","","FALSE","0","0","0"
"63","Is it True that Trump Mentioned He Would Choose a Lawyer with 'More Expertise' in Light of the E. Jean Carroll Case?","","FALSE","0","0","0"
"64","Did Trump Express His Desire to Retain a 'More Experienced' Attorney After the E. Jean Carroll Legal Proceedings?","","FALSE","0","0","0"
"65","Did Biden Ever State He Didn't Wish for His Kids to be Raised in a 'Racial Jungle'?","","FALSE","0","0","0"
"66","Has Biden Previously Expressed a Desire to Avoid Raising His Children in a 'Racial Jungle'?","","FALSE","0","0","0"
"67","Was There a Time When Biden Voiced Concerns About His Children Growing Up in a 'Racial Jungle'?","","FALSE","0","0","0"
"68","Did Biden Once Declare He Didn't Want His Offspring Growing Up in a 'Racial Jungle'?","","FALSE","0","0","0"
"69","Has Biden Made Claims About Not Wanting His Children to Live in a 'Racial Jungle'?","","FALSE","0","0","0"
"70","In 2020, did Biden pledge to employ military force 'responsibly' and only 'as a last resort'?","","FALSE","0","0","0"
"71","Did Biden make a commitment in 2020 to use military strength 'responsibly' and strictly 'as a last resort'?","","FALSE","0","0","0"
"72","Was it stated by Biden in 2020 that he would handle military power 'responsibly' and utilize it 'as a last resort'?","","FALSE","0","0","0"
"73","In 2020, was it declared by Biden that his use of military force would be 'responsible' and always 'as a last resort'?","","FALSE","0","0","0"
"74","Did Biden assert in 2020 his intention to apply military capabilities 'responsibly' and treat them 'as a last resort'?","","FALSE","0","0","0"
"75","Did Biden Have His Hard Hat on Backwards During a Photo Session with Construction Workers?","","FALSE","0","0","0"
"76","Was Biden's Hard Hat Worn Backwards in a Picture with Construction Workers?","","FALSE","0","0","0"
"77","In a Photo Op with Construction Workers, Did Biden Wear His Hard Hat the Wrong Way?","","FALSE","0","0","0"
"78","During a Photo Opportunity, Was Biden's Hard Hat on Backward Alongside Construction Workers?","","FALSE","0","0","0"
"79","Was Biden Spotted Wearing a Hard Hat Backwards in a Photo with Construction Workers?","","FALSE","0","0","0"
"80","Did Elon Musk Support Biden, Transition Gender, and Commit Suicide?","","FALSE","0","0","0"
"81","Was Elon Musk a Biden Endorser, Identified as Transgender, and Took His Own Life?","","FALSE","0","0","0"
"82","Has Elon Musk Advocated for Biden, Revealed He's Transgender, and Passed Away by Suicide?","","FALSE","0","0","0"
"83","Elon Musk's Alleged Endorsement of Biden, Gender Transition, and Suicide - True or Not?","","FALSE","0","0","0"
"84","Is it True That Elon Musk Backed Biden, Became Transgender, and Died by Suicide?","","FALSE","0","0","0"
"85","Emails from the White House Show Biden Concealed Fatal Risks of COVID Vaccine from Citizens?","","FALSE","0","0","0"
"86","White House Correspondence Confirms Biden Kept Lethal COVID Vaccine Dangers Secret?","","FALSE","0","0","0"
"87","Did White House Emails Reveal Biden Covered Up Critical COVID Vaccine Hazards?","","FALSE","0","0","0"
"88","Evidence in White House Emails Suggests Biden Withheld Information on Deadly COVID Vaccine Risks?","","FALSE","0","0","0"
"89","White House Email Leak Indicates Biden Obscured Serious Dangers of COVID Injection from Public?","","FALSE","0","0","0"
"90","Aide Informs Disoriented Biden That He's Taking the Incorrect Path in the Capitol Building?","","FALSE","0","0","0"
"91","Employee Advises Misdirected and Puzzled Biden on Wrong Route Inside Capitol Building?","","FALSE","0","0","0"
"92","Personnel Points Out Erroneous Direction to a Bewildered Biden in the Capitol Building?","","FALSE","0","1","0"
"93","Capitol Building Staff Corrects Biden's Misguided Route as He Appears Lost and Confused?","","FALSE","0","0","0"
"94","Worker Alerts Biden, Who Appears Disoriented, About His Mistaken Course in the Capitol Building?","","FALSE","0","0","0"
"95","Biden Claims He Was at Ground Zero the Following Day After 9/11","","FALSE","0","0","0"
"96","Biden Asserts He Was Present at Ground Zero Right After the 9/11 Events","","FALSE","0","0","0"
"97","Biden Recounts Being at Ground Zero Immediately Following 9/11","","FALSE","0","0","0"
"98","Biden Declares He Visited Ground Zero on the Day Following the 9/11 Attacks","","FALSE","0","0","0"
"99","Biden Proclaims His Presence at Ground Zero the Day After the September 11 Attacks","","FALSE","0","0","0"
"100","Biden's approach is focused on admitting as many undocumented immigrants as possible and granting them citizenship to secure a lasting majority.","","FALSE","0","0","0"
"101","The strategy of Biden is aimed at bringing in the maximum number of illegal individuals and then legalizing them to establish a continuous majority.","","FALSE","0","0","0"
"102","Biden's plan involves allowing the highest number of illegal entrants into the nation, with the objective of legalizing them to form a perpetual majority.","","FALSE","0","0","0"
"103","The tactic Biden is employing involves the influx of numerous undocumented migrants, with a subsequent move to legalize them in order to build a permanent majority.","","FALSE","0","0","0"
"104","Biden's policy strategy is to maximize the entry of illegal immigrants and subsequently grant them legalization to ensure a permanent majority.","","FALSE","0","0","0"
"105","Democrats ""exploited the COVID pandemic to manipulate"" the 2020 election results.","","FALSE","0","0","0"
"106","Democrats ""utilized the COVID crisis as a means to commit fraud"" during the 2020 elections.","","FALSE","0","0","0"
"107","Democrats ""leveraged COVID-19 to engage in deceitful practices"" in the 2020 electoral process.","","FALSE","0","0","0"
"108","The Democratic party ""took advantage of the COVID situation to tamper with"" the 2020 election outcome.","","FALSE","0","0","0"
"109","In the 2020 elections, Democrats ""manipulated the COVID-19 emergency to skew the results.""","","FALSE","0","0","0"
"110","Representative Dean Phillips secured nearly double the votes that Biden garnered in the New Hampshire primary.","","FALSE","0","0","0"
"111","In the New Hampshire primary, Rep. Dean Phillips obtained almost two times the number of votes as President Biden.","","FALSE","0","0","0"
"112","Dean Phillips, the representative, amassed nearly twice the vote count of Biden during the New Hampshire primary.","","FALSE","0","0","0"
"113","In the recent New Hampshire primary, it was Rep. Dean Phillips who received nearly double Biden's votes.","","FALSE","0","0","0"
"114","Nearly doubling Biden's vote tally, Rep. Dean Phillips significantly outperformed him in the New Hampshire primary.","","FALSE","0","0","0"
"115","Unauthorized immigrants have been granted voting rights in New York.","","FALSE","0","0","0"
"116","Voting privileges have now been extended to illegal immigrants in New York.","","FALSE","0","0","0"
"117","In New York, illegal immigrants can now legally participate in elections.","","FALSE","0","0","0"
"118","New York has conferred voting rights upon undocumented immigrants.","","FALSE","0","0","0"
"119","The ability to vote has been awarded to illegal immigrants in New York.","","FALSE","0","0","0"
"120","Nikki Haley was ""against Trump's border wall initiative"" and did not support ""Trump's travel restrictions.""","","FALSE","0","0","0"
"121","Nikki Haley ""rejected the idea of Trump's border wall"" and was ""not in favor of Trump's travel ban.""","","FALSE","0","0","0"
"122","Nikki Haley ""disagreed with Trump on the border wall"" and ""was against the travel ban imposed by Trump.","","FALSE","0","0","0"
"123","Nikki Haley stood opposed to Trump’s proposal for a border wall and also opposed Trump's ban on travel.","","FALSE","0","0","0"
"124","Nikki Haley did not support Trump’s border wall and objected to Trump’s travel ban.","","FALSE","0","0","0"
"125","Nikki Haley does not meet the qualifications required to serve as either president or vice president.","","FALSE","0","0","0"
"126","It has been determined that Nikki Haley lacks the necessary eligibility to hold the positions of president or vice president.","","FALSE","0","0","0"
"127","Nikki Haley is unqualified and cannot hold the office of president or vice president according to eligibility requirements.","","FALSE","0","0","0"
"128","The eligibility criteria exclude Nikki Haley from serving in the roles of president or vice president.","","FALSE","0","0","0"
"129","Nikki Haley is disqualified from pursuing the offices of both president and vice president.","","FALSE","0","0","0"
"130","Melissa Agard remarked in a public appearance on October 17, 2023: ""Since 1981, only five executive appointments have been turned down by the state Senate. Today's GOP is on pace to surpass that figure by more than double"".","","FALSE","1","1","1"
"131","On October 17, 2023, in a public address, Melissa Agard noted, ""From 1981 onward, the state Senate has declined just five executive appointments. The current GOP is set to more than double this rejection count.""","","FALSE","1","1","1"
"132","Speaking publicly on October 17, 2023, Melissa Agard declared, ""The state Senate has rejected merely five executive appointments since 1981. However, the GOP today is on track to reject more than twice that number.""","","FALSE","1","1","1"
"133","In a public statement on October 17, 2023, Melissa Agard observed, ""Only five executive appointments have been disapproved by the state Senate since 1981. Today, the GOP is expected to exceed that total by a substantial margin.""","","FALSE","1","1","1"
"134","Melissa Agard announced during a public event on October 17, 2023, ""Since the year 1981, a mere five executive appointments have faced rejection by the state Senate. Presently, the GOP is likely to more than double these rejections.""","","FALSE","1","1","1"
"135","In a TV interview on February 23, 2023, Paul Ryan remarked, ""Suburban voters in WOW county, Wisconsin, are not supporting Donald Trump.""","","FALSE","0","0","0"
"136","On February 23, 2023, Paul Ryan expressed during a television interview that ""Donald Trump does not receive support from suburban voters in WOW county, Wisconsin.""","","FALSE","0","0","0"
"137","Paul Ryan, in a television discussion dated February 23, 2023, highlighted that ""In Wisconsin's WOW county, the suburban swing voters are not backing Donald Trump.""","","FALSE","0","0","0"
"138","""Suburban voters in Wisconsin's WOW county do not support Donald Trump,"" was the statement made by Paul Ryan in his TV interview on February 23, 2023.","","FALSE","0","0","0"
"139","During an interview on TV, on February 23, 2023, Paul Ryan pointed out, ""Donald Trump fails to win over the suburban swing voters in WOW county, Wisconsin.""","","FALSE","0","0","0"
"140","At a town hall on January 2, 2024, Ron DeSantis remarked that, surprisingly, Donald Trump deported fewer individuals than Barack Obama.","","FALSE","0","0","0"
"141","On January 2, 2024, during a town hall meeting, Ron DeSantis pointed out that, contrary to what might be expected, Donald Trump's deportation numbers were actually lower than those of Barack Obama.","","FALSE","0","0","0"
"142","Speaking at a town hall on January 2, 2024, Ron DeSantis made the unexpected observation that Donald Trump had a lower deportation rate compared to Barack Obama.","","FALSE","0","0","0"
"143","Ron DeSantis noted in a town hall on January 2, 2024 that, unexpectedly, Barack Obama deported more people than Donald Trump did.","","FALSE","0","0","0"
"144","In a town hall statement on January 2, 2024, Ron DeSantis highlighted a surprising fact: Donald Trump's deportation figures were actually beneath those of Barack Obama.","","FALSE","0","0","0"
"145","During a town hall meeting in Atkinson, New Hampshire, on December 14, 2023, Nikki Haley declared, ""The number of American fatalities from fentanyl surpasses the combined death tolls from the Iraq, Afghanistan, and Vietnam wars.""","","FALSE","1","0","0"
"146","Nikki Haley, at a town hall event in Atkinson, New Hampshire on December 14, 2023, announced, ""Fentanyl has claimed more American lives than the Iraq, Afghanistan, and Vietnam wars put together.""","","FALSE","1","0","1"
"147","""We've seen more American deaths due to fentanyl than those from the Iraq, Afghanistan, and Vietnam wars combined,"" Nikki Haley noted in a December 14, 2023 town hall in Atkinson, New Hampshire.","","FALSE","0","0","0"
"148","Speaking at a town hall in Atkinson, New Hampshire on December 14, 2023, Nikki Haley reported, ""The death toll in America from fentanyl exceeds the combined casualties of the Iraq, Afghanistan, and Vietnam wars.""","","FALSE","1","0","0"
"149","At a December 14, 2023 town hall in Atkinson, New Hampshire, Nikki Haley remarked, ""More Americans have died from fentanyl than from the Iraq, Afghanistan, and Vietnam wars combined.""","","FALSE","0","1","1"
"150","On Twitter, September 10, 2021, Chris Larson expressed his concern that the GOP-dominated Legislature did not take action on over 150 appointees proposed by Governor Tony Evers.","","FALSE","1","1","1"
"151","Chris Larson, on September 10, 2021, voiced via Twitter that the Legislature, controlled by the GOP, has neglected to address around 150 of Governor Tony Evers' appointees.","","FALSE","1","1","1"
"152","In a tweet dated September 10, 2021, Chris Larson highlighted that the Republican-controlled Legislature refused to act on at least 150 nominees put forward by Governor Tony Evers.","","FALSE","1","1","1"
"153","On Twitter, Chris Larson announced on September 10, 2021, that over 150 nominees from Governor Tony Evers have been ignored by the GOP-led Legislature.","","FALSE","1","1","1"
"154","Chris Larson pointed out on Twitter, dated September 10, 2021, that the Legislature, under GOP control, failed to proceed with roughly 150 appointments proposed by Gov. Tony Evers.","","FALSE","1","1","1"
"155","As of February 15th, either Joe Biden or Donald Trump has withdrawn from the 2024 presidential contest.","","FALSE","0","0","0"
"156","It has been confirmed that Joe Biden or Donald Trump is no longer running in the 2024 presidential elections as of February 15.","","FALSE","0","0","0"
"157","The race for the 2024 presidency will be missing either Joe Biden or Donald Trump, who dropped out on February 15th.","","FALSE","0","0","0"
"158","News update: Joe Biden or Donald Trump has officially exited the presidential race for 2024 as of the 15th of February.","","FALSE","0","0","0"
"159","Recent developments reveal that Joe Biden or Donald Trump has decided not to continue their campaign for the presidency in 2024, effective February 15.","","FALSE","0","0","0"
"160","In a post on X dated February 2, 2024, Elon Musk claimed that President Biden's agenda involves ""bringing in as many illegals as possible"" with the intention of legalizing them to establish a lasting majority.","","FALSE","0","0","0"
"161","Elon Musk, in a message shared on X on February 2, 2024, asserted that Biden's plan is focused on ""filling the nation with as many illegal immigrants as possible"" to subsequently grant them legal status and form a perpetual majority.","","FALSE","0","0","0"
"162","On February 2, 2024, on his X profile, Elon Musk alleged that the approach of Biden's administration is to ""allow as many illegal entrants as feasible into the United States"" in order to legalize them and secure a permanent majority.","","FALSE","0","0","0"
"163","Elon Musk broadcasted via X on February 2, 2024, claiming Joe Biden’s tactic entails ""importing as many illegal residents as can be"" with plans to legalize their status and construct a permanent majority in the country.","","FALSE","0","0","0"
"164","Through a post on X from February 2, 2024, Elon Musk accused Biden’s strategy of being to ""accumulate as many illegals within the country as possible,"" aiming to later legalize them to create an enduring majority.","","FALSE","0","0","0"
"165","Previously, the only instance of Democrats disqualifying a Republican candidate from the ballot was Abraham Lincoln in the year 1860.","","FALSE","0","0","0"
"166","In history, Democrats last eliminated a Republican from election contention when they removed Abraham Lincoln in 1860.","","FALSE","0","0","0"
"167","The last occasion Democrats ousted a Republican from the electoral ballot occurred with Abraham Lincoln back in 1860.","","FALSE","0","0","0"
"168","It was in the year 1860 when Democrats last barred a Republican, Abraham Lincoln, from appearing on the ballot.","","FALSE","0","0","0"
"169","Historically, the removal of Abraham Lincoln in 1860 marked the last time Democrats excluded a Republican from the ballot.","","FALSE","0","0","0"
"170","Donald Trump declared in a speech following the Iowa caucus on January 15, 2024, ""This is the third victory we've secured, but it's the most significant one in the Iowa caucus.""","","FALSE","0","0","0"
"171","On January 15, 2024, after the Iowa caucus, Donald Trump announced, ""We have triumphed for the third time, yet this is our largest victory in the Iowa caucus.""","","FALSE","0","0","0"
"172","Speaking after the Iowa caucus on January 15, 2024, Donald Trump exclaimed, ""This marks our third win, and it's the grandest of all the Iowa caucus victories.""","","FALSE","0","0","0"
"173","Following the Iowa caucus, Donald Trump expressed on January 15, 2024, ""We've won three times now, but this victory in Iowa is the biggest yet.""","","FALSE","0","0","1"
"174","In a statement made after the Iowa caucus on January 15, 2024, Donald Trump asserted, ""We have achieved our third win, and this one is the most tremendous in the history of the Iowa caucus.""","","FALSE","0","0","0"
"175","During a rally in New Hampshire on December 16, 2023, Donald Trump claimed, ""They intend to convert all our Army tanks to electric power.""","","FALSE","0","0","0"
"176","At a New Hampshire rally on December 16, 2023, Donald Trump declared, ""Their plan is to turn every one of our Army tanks electric.""","","FALSE","0","0","0"
"177","On December 16, 2023, at his rally in New Hampshire, Donald Trump announced, ""They’re pushing to make all our Army tanks electric.""","","FALSE","0","0","0"
"178","In a speech on December 16, 2023, at a New Hampshire rally, Donald Trump asserted, ""They're aiming to electrify our entire fleet of Army tanks.""","","FALSE","0","0","0"
"179","Donald Trump, speaking at a rally in New Hampshire on December 16, 2023, proclaimed, ""The goal is to make all our Army tanks run on electricity.""","","FALSE","0","0","0"
"180","Donald Trump declared on December 4, 2023, via a post on Truth Social, that the Lincoln Project is employing ""A.I. (Artificial Intelligence)"" in its television ads.","","FALSE","0","0","0"
"181","On December 4, 2023, in a statement on Truth Social, Donald Trump announced that the Lincoln Project utilizes ""Artificial Intelligence (A.I.)"" in their TV commercials.","","FALSE","0","0","0"
"182","Donald Trump, in a Truth Social message dated December 4, 2023, claimed that the Lincoln Project incorporates ""A.I. (Artificial Intelligence)"" into their television advertisements.","","FALSE","0","0","0"
"183","On Truth Social, December 4, 2023, Donald Trump asserted that ""Artificial Intelligence (A.I.)"" is being used by the Lincoln Project in its television spots.","","FALSE","0","0","0"
"184","In a post on Truth Social on December 4, 2023, Donald Trump accused the Lincoln Project of ""using A.I. (Artificial Intelligence)"" in its TV commercials.","","FALSE","0","0","0"
"185","On November 7th, 2023, there were reports from Pennsylvania indicating that voting machines were inaccurately switching votes, which has been cited as proof of voter fraud.","","FALSE","0","0","0"
"186","Reports on November 7, 2023, claim that in Pennsylvania, voting machines were altering voters selections, a clear sign of electoral fraud.","","FALSE","0","0","0"
"187","On the 7th of November, 2023, in Pennsylvania, accusations emerged of voting machines changing votes, suggesting this as evidence of fraudulent electoral activities.","","FALSE","0","0","0"
"188","Voting machines in Pennsylvania were reportedly reversing votes on November 7, 2023, an act that has been pointed to as indicative of election fraud.","","FALSE","0","0","0"
"189","It was reported that on November 7, 2023, vote flipping occurred within Pennsylvania's voting machines, which has been interpreted as an indication of election rigging.","","FALSE","0","0","0"
"190","Did Putin Express a Preference for Biden Over Trump in the 2024 U.S. Presidential Race?","","FALSE","0","0","0"
"191","Has Putin Stated a Preference Between Biden and Trump for the 2024 U.S. Election?","","FALSE","0","0","0"
"192","Did Putin Indicate He Favors Biden Over Trump for the 2024 Presidential Election in the United States?","","FALSE","0","0","0"
"193","Is There a Preference for Biden Over Trump by Putin in the Upcoming 2024 U.S. Presidential Election?","","FALSE","0","0","0"
"194","Did Putin Reveal a Preference for Biden Against Trump in the 2024 U.S. Presidential Contest?","","FALSE","0","0","0"
"195","In a veto statement dated August 24, 2023, Roy Cooper claimed the Republican's new election bill mandates that legitimate votes be discarded if a computer doesn't recognize a signature.","","FALSE","1","0","0"
"196","On August 24, 2023, Roy Cooper announced in his veto remarks that the GOP's recently drafted elections bill would lead to the dismissal of valid votes based solely on computer signature rejections.","","FALSE","0","0","0"
"197","Roy Cooper, in a veto statement on August 24, 2023, declared that the elections bill crafted by the GOP would cause valid ballots to be thrown out if their signatures are rejected by a computer.","","FALSE","0","1","1"
"198","In his statement vetoing the bill on August 24, 2023, Roy Cooper asserted that the GOP-written elections legislation stipulates the exclusion of legitimate votes when a signature is not verified by a computer.","","FALSE","1","0","0"
"199","Roy Cooper criticized a GOP elections bill in his veto statement from August 24, 2023, explaining it enforces the discarding of valid votes if computers fail to verify the signatures.","","FALSE","1","0","0"
"200","Donald Trump declared on a Truth Social post on August 15, 2023, that Fulton County District Attorney Fani Willis had campaigned and fundraised with the slogan, ""I will get Trump.""","","FALSE","0","0","0"
"201","In a post on Truth Social dated August 15, 2023, Donald Trump claimed that DA Fani Willis of Fulton County ran her campaign with the commitment to ""get Trump.""","","FALSE","0","0","0"
"202","On August 15, 2023, a Truth Social entry by Donald Trump read: Fani Willis, the District Attorney of Fulton County, based her campaign and fundraising efforts on the promise of ""getting Trump.""","","FALSE","0","0","0"
"203","Donald Trump noted in his August 15, 2023, Truth Social update that Fani Willis, the District Attorney for Fulton County, had used the rallying cry ""I will get Trump"" as a cornerstone of her campaign and fundraising activities.","","FALSE","0","0","0"
"204","On August 15, 2023, Donald Trump wrote on Truth Social that Fani Willis, serving as the District Attorney of Fulton County, campaigned and raised funds under the pledge to ""get Trump.""","","FALSE","0","0","0"
"205","Police records reveal ""extensive voter fraud in Michigan during the 2020 elections.""","","FALSE","0","0","0"
"206","A police document indicates ""significant electoral fraud found in Michigan for the year 2020.""","","FALSE","0","0","0"
"207","Investigation reports from the police declare ""widespread voting fraud detected in Michigan in 2020.""","","FALSE","0","0","0"
"208","Law enforcement findings suggest ""considerable fraudulent voting activities in Michigan from the 2020 elections.""","","FALSE","0","0","0"
"209","Official police statement reports ""substantial 2020 election fraud discovered in Michigan.""","","FALSE","0","0","0"
"210","Congresswoman Alexandria Ocasio-Cortez could potentially serve up to five years in prison for alleged violations of FEC regulations.","","FALSE","0","0","0"
"211","It is reported that Representative Alexandria Ocasio-Cortez may be at risk of a five-year prison sentence due to purported FEC infractions.","","FALSE","0","0","0"
"212","Allegations surface asserting that Rep. Alexandria Ocasio-Cortez might face a five-year incarceration for supposed FEC misconduct.","","FALSE","0","0","0"
"213","Claims have emerged suggesting Alexandria Ocasio-Cortez, the Representative, risks a penalty of five years behind bars for FEC-related offenses.","","FALSE","0","0","0"
"214","There are assertions that Rep. Alexandria Ocasio-Cortez could confront up to five years in prison on charges of FEC violations.","","FALSE","0","0","0"
"215","Arizona Prohibits the Use of Electronic Voting Machines.","","FALSE","0","0","0"
"216","Electronic Voting Machines Now Banned in Arizona.","","FALSE","0","0","0"
"217","Arizona Enacts Ban on Electronic Voting Machines.","","FALSE","0","0","0"
"218","Use of Electronic Voting Machines Forbidden in Arizona.","","FALSE","0","0","0"
"219","Arizona Outlaws the Use of Electronic Voting Devices.","","FALSE","0","0","0"
"220","A judge in Arizona was ""compelled to reverse"" an election decision, decreeing that ""274,000 votes are to be discarded.""","","FALSE","0","0","0"
"221","In Arizona, a judicial authority felt ""obliged to invalidate"" an electoral outcome, ordering that ""274,000 ballots be eliminated.""","","FALSE","0","0","0"
"222","An Arizona magistrate had ""no choice but to overturn"" the result of an election, stating that ""274,000 ballots be disqualified.""","","FALSE","0","0","0"
