News_ID,News,Ground Truth,TRUE/FALSE,ChatGPT’s response from the perspective of a Democrat,ChatGPT’s response from the perspective of a Republican,ChatGPT’s response from the perspective of a Neutral
35,"Donald Trump stated on December 16, 2023 in a rally in New Hampshire: “They want to make our Army tanks all electric.”",0,FALSE,0,0,0
36,"Donald Trump stated on December 4, 2023 in a Truth Social post: The Lincoln Project is “using A.I. (Artificial Intelligence)” in its “television commercials.",0,FALSE,0,0,0
37,"On Nov. 7, 2023, Pennsylvania voting machines were “flipping votes,” which is evidence of “election fraud.”",0,FALSE,0,0,0
38,Did Putin Say He Preferred Biden to Trump in the 2024 US Presidential Election?,1,TRUE,0,0,0
39,"Roy Cooper stated on August 24, 2023 in a veto statement: ""GOP-authored elections bill “requires valid votes to be tossed out … if a computer rejects a signature.",0,FALSE,0,0,0
40,"Donald Trump stated on August 15, 2023 in a Truth Social post: ""Fulton County District Attorney Fani Willis “campaigned and raised money on, ‘I will get Trump.",0,FALSE,0,0,0
41,Police report shows “massive 2020 voter fraud uncovered in Michigan.”,0,FALSE,0,0,0
42,"Rep. Alexandria Ocasio-Cortez “faces 5 Years in Jail For FEC Crimes.""",0,FALSE,0,0,0
43,Arizona BANS Electronic Voting Machines.,0,FALSE,0,0,0
44,"An Arizona judge was “forced to overturn” an election and ruled “274,000 ballots must be thrown out.”",0,FALSE,0,0,0
45,"Donald Trump stated on April 30, 2023 in a Truth Social post: ""A Florida elections bill “guts everything” “instead of getting tough, and doing what the people want (same day voting, Voter ID, proof of Citizenship, paper ballots, hand count, etc.).”""",0,FALSE,0,0,0
46,Joe Biden’s tweet is proof that a helicopter crash that killed six Nigerian billionaires was planned by Biden.,0,FALSE,0,0,0
47,"Donald Trump stated on January 2, 2024 in a Truth Social post: ""In actuality, there is no evidence Joe Biden won” the 2020 election, citing a report’s allegations from five battleground states.""",0,FALSE,0,0,0
48,Wisconsin elections administrator Meagan Wolfe “permitted the ‘Zuckerbucks’ influence money.”,0,FALSE,0,0,0
49,"Joe Biden stated on January 7, 2021 in a speech: ""In more than 60 cases, judges “looked at the allegations that Trump was making and determined they were without any merit.”""",1,TRUE,0,0,0
50,"Did Trump Say It Will Be a 'Bloodbath for the Country' If He Doesn't Get Elected? Trump spoke about trade tariffs with China at a campaign rally in Dayton, Ohio, on March 16, 2024.",1,TRUE,0,0,1
51,"Trump Pointed at Press and Called Them 'Criminals' at Campaign Rally in Rome, Georgia? Former U.S. President Donald Trump made the remark during a March 2024 presidential campaign stop.",1,TRUE,0,0,0
52,"stated on March 8, 2024 in an Instagram post: The 2020 election was the only time in American history that an election took more than 24 hours to count.",0,FALSE,0,0,0
53,"stated on March 7, 2024 in a post on X: Billionaires “rigged” the California Senate primary election through “dishonest means.”",0,FALSE,0,0,0
54,"stated on February 28, 2024 in an Instagram post: Video shows Kamala Harris saying Democrats would use taxpayer dollars to bribe voters.",0,FALSE,0,0,0
55,"Donald Trump stated on March 2, 2024 in a speech: “Eighty-two percent of the country understands that (the 2020 election) was a rigged election.”",0,FALSE,0,0,0
56,"Elon Musk stated on February 26, 2024 in an X post: Democrats don’t deport undocumented migrants “because every illegal is a highly likely vote at some point.”",0,FALSE,0,0,0
57,"When Trump Was in Office, US Job Growth Was Worst Since Great Depression?",1,TRUE,0,0,0
58,Is Biden the 1st US President To 'Skip' a Cognitive Test?,0,FALSE,0,0,0
59,Jack Posobiec Spoke at CPAC About Wanting to Overthrow Democracy?,1,TRUE,0,0,0
60,"Did De Niro Call Former President Trump an 'Evil' 'Wannabe Tough Guy' with 'No Morals or Ethics'? In a resurfaced statement read at The New Republic Stop Trump Summit, actor De Niro labeled Trump ""evil,"" with “no regard for anyone but himself.""",1,TRUE,1,0,0
61,Super PACs for Trump and RFK Jr. Share Same Top Donor? The PACs at issue are Make America Great Again Inc. and American Values Inc.,1,TRUE,0,1,1
62,"Trump Profited from God Bless the USA Bible Company That Sells Bibles for $59.99? ""All Americans need a Bible in their home and I have many. It's my favorite book. It's a lot of people's favorite book,"" Trump said in a video.",1,TRUE,0,0,0
63,Google Changed Its Definition of 'Bloodbath' After Trump Used It in a Speech? Social media users concocted a conspiracy theory to counter criticism of Trump's use of the word.,0,FALSE,0,0,0
64,The Dali ship’s “black box” stopped recording “right before (the) crash” into the Baltimore bridge then started recording “right after.”,0,FALSE,0,0,0
65,"Kristi Noem stated on March 30, 2024 in an X post: “Joe Biden banned ‘religious themed’ eggs at the White House’s Easter Egg design contest for kids.”",0,FALSE,0,0,0
66,Biden's X Account Shared Incorrect Date for State of the Union Address? A screenshot shows the account sharing a 2023 date for the 2024 address.,0,FALSE,0,0,0
67,"Authentic Video of Trump Only Partially Mouthing Words to the Lord's Prayer? ""He is no more a genuine Christian than he is a genuine Republican. He has no principles,"" one user commented on the viral tweet.",1,TRUE,1,0,0
68,"An image authentically depicts Travis Kelce wearing a shirt that read ""Trump Won.""",0,FALSE,0,0,0
69,The top donor to a major super PAC supporting Donald Trump for president in 2024 is also the top donor to the super PAC supporting Robert F. Kennedy Jr. for president.,1,TRUE,0,0,0
70,Capitol rioters' families draw hope from Trump's promise of pardons,1,TRUE,0,0,0
71,"Republican leader makes fresh push for Ukraine aid, Speaker Mike Johnson has a plan for how to cover costs - but is also trying to hold onto his power.",1,TRUE,1,1,0
72,"Trump posts video of truck showing hog-tied Biden, The Biden campaign condemns the video, accusing Donald Trump of ""regularly inciting political violence"".",1,TRUE,0,1,0
73,"Trump visits wake of police officer shot on duty, The former president attended the funeral as a debate over public safety and crime grows in some major cities.",1,TRUE,1,1,0
74,"NBC News backtracks on hiring of top Republican, Ronna McDaniel spent just four days as the US network's newest politics analyst after facing a backlash.",1,TRUE,0,0,0
75,"DOJ will not turn over Biden's recorded interview with Special Counsel Hur, risking contempt of Congress",1,TRUE,0,0,0
76,Trump's abortion stance prompts pushback from one of his biggest supporters,1,TRUE,1,1,1
77,"Pence blasts Trump's 'slap in the face' announcement on key issue for Christian voters, Pence, a social conservative champion, claimed that Trump's abortion announcement was a 'retreat on the Right to Life'",1,TRUE,0,0,0
78,"Wisconsin becomes 28th state to pass a ban on ‘Zuckerbucks’ ahead of 2024 election, Wisconsin is now the 28th state to effectively ban 'Zuckerbucks'",1,TRUE,0,0,0
79,"ACLU threatens to sue Georgia over election bill conservatives praise as 'commonsense' reform, Georgia's elections bill could boost independent candidates like RFK Jr and make voter roll audits easier",1,TRUE,0,0,0
80,"Top Trump VP prospect plans summer wedding weeks after GOP convention, Scott's planned wedding to fiancée Mindy Noce would take place soon after the Republican National Convention",1,TRUE,1,1,0
81,"No Labels reaches out to a former GOP presidential candidate regarding their pending third-party ticket, Christie says in a podcast interview that 'I wouldn’t preclude anything at this point' when it comes to a possible third-party White House run",1,TRUE,1,1,1
82,"Trump sweeps March 19 Republican presidential primaries, Biden-Trump November showdown is the first presidential election rematch since 1956",1,TRUE,0,0,0
83,"Trump's endorsements hailed as 'most powerful...in modern political history' after victories in OH, IL, CA. Former President Trump helps boost Bernie Moreno to victory in an Ohio GOP Senate primary that pitted MAGA Republicans versus traditional conservatives",1,TRUE,0,0,0
84,Trump says Jewish Americans who vote for Biden don’t love Israel and ‘should be spoken to’,1,TRUE,0,1,1
85,Elizabeth Warren suggests Israel’s actions in Gaza could be ruled as a genocide by international courts,1,TRUE,0,0,0
86,"FBI arrests man who allegedly pledged allegiance to ISIS and planned attacks on Idaho churches, DOJ says",1,TRUE,1,1,0
87,Special counsel Jack Smith urges Supreme Court to reject Trump’s claim of immunity,1,TRUE,0,0,0
88,"British Foreign Secretary David Cameron meets with Trump ahead of DC visit, Tue April 9, 2024",1,TRUE,0,0,0
89,Judge denies Trump’s request to postpone trial and consider venue change in hush money case,1,TRUE,1,1,0
90,"Byron Donalds, potential VP pick, once attacked Trump and praised outsourcing, privatizing entitlements",1,TRUE,0,0,0
91,"GOP nominee to run North Carolina public schools called for violence against Democrats, including executing Obama and Biden",1,TRUE,0,0,0
92,Joe Biden promised to ‘absorb’ 2 million asylum seekers ‘in a heartbeat’ in 2019 - he now faces an immigration crisis,1,TRUE,0,0,0
93,Likely frontrunner for RNC chair parroted Trump’s 2020 election lies,1,TRUE,1,1,1
94,Ohio GOP Senate candidate endorsed by Trump deleted tweets critical of the former president,1,TRUE,0,0,1
95,"Trump defends former influencer convicted of election interference who has racist, antisemitic past",1,TRUE,1,0,0
96,"Biden Campaign Ad Blames Trump for Near-Death of Woman Who Was Denied Abortion, The ad encapsulates the strategy by the president’s campaign to seize on anger about the Supreme Court’s 2022 decision to overturn Roe v. Wade.",1,TRUE,0,0,0
97,"Biden and Other Democrats Tie Trump to Limits on Abortion Rights, The former president said he supported leaving abortion decisions to states, but political opponents say he bears responsibility for any curbs enacted.",1,TRUE,1,0,0
98,"Trump Allies Have a Plan to Hurt Biden’s Chances: Elevate Outsider Candidates, The more candidates in the race, the better for Donald J. Trump, supporters say. And in a tight presidential contest, a small share of voters could change the result.",1,TRUE,0,1,0
99,"Biden touts proposed spending on ‘care economy’, President Biden announces a new plan for federal student loan relief during a visit to Madison, Wis., on Monday. (Kevin Lamarque/Reuters)",1,TRUE,0,0,0
100,"Biden and Trump share a faith in import tariffs, despite inflation risks, Both candidates’ trade plans focus on tariffs on imported Chinese goods even as economists warn they could lead to higher prices.",1,TRUE,0,1,0
101,"Biden, as president and patriarch, confronts his son’s trial, Hunter Biden’s trial begins Monday on charges of lying on an official form when he bought a gun in 2018.",1,TRUE,0,0,0
102,"Here’s what to know about the Hunter Biden trial that starts Monday, President Biden’s son Hunter is charged in federal court in Delaware with making false statements while buying a gun and illegally possessing that gun.",1,TRUE,0,0,0
103,"Trump falsely claims he never called for Hillary Clinton to be locked up, “Lock her up” is perhaps one of the most popular chants among Trump supporters, and he agreed with it or explicitly called for her jailing on several occasions.",1,TRUE,1,0,1
104,"4 takeaways from the aftermath of Trump’s guilty verdict, The country has entered a fraught phase. It’s already getting ugly, and that shows no sign of ceasing.",1,TRUE,0,1,0
105,"Trump and allies step up suggestions of rigged trial — with bad evidence, And it’s not just the false claim that the jury doesn’t need to be unanimous about his crimes.",1,TRUE,0,1,0
106,"In 2016, Trump derided favors for donors. Today, he wants to make a ‘deal.’ The former president derided the “favors” politicians did for campaign cash back then, but today he bargains with his own favors.",1,TRUE,0,1,1
107,"Why a Trump lawyer’s prison reference was so ‘outrageous’, Trump lawyer Todd Blanche in his closing argument made a conspicuous reference to the jury sending Trump to prison. Not only are such things not allowed, but Blanche had been explicitly told not to say it.",1,TRUE,1,1,1
108,"Pro-Palestinian college protests have not won hearts and minds, Many Americans see antisemitism in them.",1,TRUE,0,0,1
109,"RNC co-chair Lara Trump attacks Hogan for calling for respect for legal process, In a CNN appearance, Lara Trump doesn’t commit to having the Republican National Committee give money to Hogan’s run for Senate after his comment on the verdict.",1,TRUE,0,0,0
110,"After Trump’s conviction, many Republicans fall in line by criticizing trial, Rather than expressing confidence in the judicial system, many Republicans echo Trump’s criticisms and claims of political persecution over his hush money trial.",1,TRUE,1,1,0
111,"News site editor’s ties to Iran, Russia show misinformation’s complexity, Hacked records show news outlets in Iran and Russia made payments to the same handful of U.S. residents.",1,TRUE,1,1,0
112,"Dems weigh local ties, anti-Trump fame in primary for Spanberger seat, Eugene Vindman, known for the first Trump impeachment, faces several well-connected local officials in Virginia’s 7th Congressional District Democratic primary.",1,TRUE,0,1,0
113,"For Hunter Biden, a dramatic day with his brother’s widow led to charges, Six years ago, Hallie Biden threw out a gun that prosecutors say Hunter Biden bought improperly. His trial starts Monday.",1,TRUE,0,1,0
114,"Trump verdict vindicates N.Y. prosecutor who quietly pursued a risky path, Manhattan District Attorney Alvin Bragg made history with a legal case that federal prosecutors opted not to bring against former president Donald Trump.",1,TRUE,1,1,0
115,"Democrats weigh tying GOP candidates to Trump’s hush money verdict, In 2018, when they rode a wave to the majority, House Democrats steered clear of Trump’s personal scandals in their campaigns. Now, they face the same dilemma.",1,TRUE,1,0,0
116,"For Michael Cohen and Stormy Daniels, a ‘vindicating’ moment at last, The ex-fixer and former adult-film actress formed the unlikely axis of the first-ever criminal case against an American president.",1,TRUE,0,0,0
117,"Investors, worried they can’t beat lawmakers in stock market, copy them instead, A loose alliance of investors, analysts and advocates is trying to let Americans mimic the trades elected officials make — but only after they disclose them.",1,TRUE,0,1,0
118,"With Trump convicted, his case turns toward sentencing and appeals, Pivotal proceedings remain ahead. It’s unclear how his sentence may influence the campaign, and the appeals process is expected to go beyond Election Day.",1,TRUE,0,0,0
119,"Trump and his allies believe that criminal convictions will work in his favor, The former president plans to use the New York hush money case to drive up support and portray himself as the victim of politically motivated charges.",1,TRUE,0,0,0
120,"Embattled Social Security watchdog to resign after tumultuous tenure, Social Security inspector general Gail Ennis told staff she is resigning, closing a tumultuous five-year tenure as chief watchdog for the agency.",1,TRUE,1,1,1
121,"Even as Trump is found guilty, his attacks take toll on judicial system, The first criminal trial of a former president was a parade of tawdry testimony about Donald Trump. He used it to launch an attack on the justice system.",1,TRUE,1,1,1
122,Electors who tried to reverse Trump’s 2020 defeat are poised to serve again,1,TRUE,1,1,0
123,GOP challengers make gains but lose bid to oust hard right in North Idaho,1,TRUE,0,1,1
124,Here’s who was charged in the Arizona 2020 election interference case,1,TRUE,1,1,1
125,Rudy Giuliani and other Trump allies plead not guilty in Arizona,1,TRUE,0,0,0
126,Pro-Trump lawyer John Eastman pleads not guilty to Arizona charges,1,TRUE,0,0,0
127,Rudy Giuliani still hasn’t been served his Arizona indictment,1,TRUE,0,0,1
128,Wisconsin’s top court signals it will reinstate ballot drop boxes,1,TRUE,0,0,0
129,"In top races, Republicans try to stay quiet on Trump’s false 2020 claims",1,TRUE,1,1,1
130,"GEORGIA 2020 ELECTION INVESTIGATION, Trump’s unprecedented trial is unremarkable for some swing voters",1,TRUE,0,0,0
131,"GEORGIA 2020 ELECTION INVESTIGATION, How Rudy Giuliani tried, and failed, to avoid his latest indictment",1,TRUE,1,0,0
132,"GEORGIA 2020 ELECTION INVESTIGATION, Fani Willis campaigns to keep her job — and continue prosecuting Trump",1,TRUE,0,0,0
133,"GEORGIA 2020 ELECTION INVESTIGATION, Pro-Trump lawyer John Eastman pleads not guilty to Arizona charges",1,TRUE,0,0,0
134,"GEORGIA 2020 ELECTION INVESTIGATION, Rudy Giuliani still hasn’t been served his Arizona indictment",1,TRUE,0,0,0
135,"GEORGIA 2020 ELECTION INVESTIGATION, Meadows, Giuliani and other Trump allies charged in Arizona 2020 election probe",1,TRUE,0,1,0
136,"GEORGIA 2020 ELECTION INVESTIGATION, Gateway Pundit to file for bankruptcy amid election conspiracy lawsuits",1,TRUE,0,0,0
137,Trump insists his trial was rigged … just like everything else,1,TRUE,0,0,0
138,Samuel Alito has decided that Samuel Alito is sufficiently impartial,1,TRUE,0,0,0
139,Biden campaign edges in on Trump trial media frenzy with De Niro outside court,1,TRUE,0,0,0
140,Trump endorses Va. state Sen. McGuire over Bob Good for Congress,1,TRUE,0,1,0
141,Marine veteran who carried tomahawk in Jan. 6 riot gets two-year sentence,1,TRUE,0,0,0
142,Republicans have a new new theory of why Biden should be impeached,1,TRUE,0,0,1
143,D.C. court temporarily suspends Trump lawyer John Eastman’s law license,1,TRUE,0,0,0
144,Hope Hicks witnessed nearly every Trump scandal. Now she must testify.,1,TRUE,0,0,0
145,"Texas man gets five-year prison term, $200,000 fine in Jan. 6 riot case",1,TRUE,1,1,0
146,"Shrugging at honoring the 2024 vote, at political violence and at Jan. 6",1,TRUE,0,0,0
147,Noncitizen voting is extremely rare. Republicans are focusing on it anyway.,1,TRUE,1,0,0
148,"In Arizona, election workers trained with deepfakes to prepare for 2024",1,TRUE,0,0,0
149,The ‘Access Hollywood’ video cemented Trump’s air of invincibility,1,TRUE,0,0,0
150,Arizona defendant Christina Bobb plays key role on RNC election integrity team,1,TRUE,0,0,0
151,"Meadows, Giuliani and other Trump allies charged in Arizona 2020 election probe",1,TRUE,1,1,0
152,"Wisconsin Supreme Court liberal won’t run again, shaking up race for control",1,TRUE,0,1,1
153,New voting laws in swing states could shape 2024 election,1,TRUE,1,0,0
154,Wisconsin becomes latest state to ban private funding of elections,1,TRUE,0,0,0
155,South Carolina latest state to use congressional map deemed illegal,1,TRUE,0,1,0
156,Kari Lake won’t defend her statements about Arizona election official,1,TRUE,1,0,0
157,Federal officials say 20 have been charged for threatening election workers,1,TRUE,1,1,0
158,"With push from Trump, Republicans plan blitz of election-related lawsuits",1,TRUE,0,0,1
159,Former Milwaukee election official convicted of absentee ballot fraud,1,TRUE,1,0,0
160,Pro-Trump disruptions in Arizona county elevate fears for the 2024 vote,1,TRUE,1,0,1
161,Some college students find it harder to vote under new Republican laws,1,TRUE,0,0,1
162,Election 2024 latest news: Republicans seek revenge for Trump conviction in hush money case,1,TRUE,0,0,0
163,Trump falsely claims he never called for Hillary Clinton to be locked up,1,TRUE,0,0,0
164,President Biden issues statement as Hunter faces felony gun charges in historic first,1,TRUE,1,1,0
165,Fauci grilled on the science behind forcing 2-year-olds to wear masks,1,TRUE,0,0,0
166,Tourist hotspot shocks world by changing laws to ban Jews from entering country,1,TRUE,0,0,0
167,Hotel near Disney gets wake-up call from parents over inappropriate Pride decor,1,TRUE,0,1,0
168,Kathy Griffin still facing consequences for gruesome Trump photo 7 years later,1,TRUE,0,0,0
169,"Defendants who do not have a lawyer must be released from jail, court rules",1,TRUE,0,0,1
170,COVID investigators press Fauci on lack of 'scientific' data behind pandemic rules,1,TRUE,1,0,1
171,Presidential historian warns second Trump term would lead to ‘dictatorship and anarchy’,1,TRUE,0,0,0
172,Netanyahu says Biden presented 'incomplete' version of Gaza cease-fire,1,TRUE,0,0,0
173,"House Democrat announces severe health diagnosis, says she's 'undergoing treatment'",1,TRUE,1,0,1
174,Biden uses billions of dollars of your money to buy himself votes,1,TRUE,0,0,0
175,Trump vows to take action against generals pushing 'wokeness',1,TRUE,0,0,0
176,"Democrats, progressives cheering Trump verdict should be mourning this loss instead",1,TRUE,0,0,0
177,Maldives bans Israelis from entering country during war in Gaza,1,TRUE,0,0,0
178,"Texas GOP leaders react to new chair, sweeping policy proposals for Lone Star State",1,TRUE,1,1,1
179,Trump guilty verdict reveals split among former GOP presidential primary opponents,1,TRUE,0,0,1
180,"CNN reporter warns Biden's polling as incumbent in presidential primary is historically 'weak, weak, weak'",1,TRUE,0,0,0
181,Trump’s campaign rival decides between voting for him or Biden,1,TRUE,0,0,0
182,Trump-endorsed Brian Jack advances to Georgia GOP primary runoff,1,TRUE,0,0,0
183,Warning signs for Biden Trump as they careen toward presidential debates,1,TRUE,1,1,0
184,Trump denies report claiming Nikki Haley is 'under consideration' for VP role: 'I wish her well!',1,TRUE,0,1,1
185,"Nikki Haley to thank donors, but Trump's last GOP rival not expected to endorse former president",1,TRUE,1,1,1
186,Senator's fundraising skill could be winning ticket for Trump's veepstakes,1,TRUE,0,0,0
187,"With DNC nomination set for after Ohio deadline, legislators negotiate to ensure Biden is on ballot",1,TRUE,0,0,1
188,"RFK, Jr denounces 'spoiler' label, rejects Dem party loyalty concerns: 'I'm trying to hurt both' candidates",1,TRUE,0,0,0
189,Locking it up: Biden clinches 2024 Democrat presidential nomination during Tuesday's primaries,1,TRUE,0,0,0
190,"Locking it up: Trump, Biden, expected to clinch GOP, Democrat presidential nominations in Tuesday's primaries",1,TRUE,1,0,0
191,Biden returns to the key battleground state he snubbed in the presidential primaries,1,TRUE,0,0,0
192,Dean Phillips ends long-shot primary challenge against Biden for Democratic presidential nomination,1,TRUE,0,0,0
193,"Who is Jason Palmer, the obscure presidential candidate who delivered Biden's first 2024 loss?",1,TRUE,0,0,0
194,Super Tuesday boosting Trump closer to clinching GOP nomination as Haley makes possible last stand,1,TRUE,0,1,1
195,"Democratic presidential candidate announces campaign layoffs, vows to remain in race: 'Really tough day'",1,TRUE,1,1,1
196,"Trump world, Democrats unite in trolling Nikki Haley after loss to 'literally no one' in Nevada primary",1,TRUE,0,0,0
197,"Biden and Haley are on the ballot, but not Trump, as Nevada holds presidential primaries",1,TRUE,1,0,0
198,Biden likes his odds in Vegas after a South Carolina landslide as he moves toward likely Trump rematch,1,TRUE,0,1,1
199,DNC chair Harrison message to Nikki Haley: South Carolina Democrats are ‘not bailing you out’,1,TRUE,1,1,1
200,South Carolina Democrats expected to once again boost Biden as they kick off party's primary calendar,1,TRUE,1,1,0
201,Biden aims to solidify support with Black voters as he seeks re-election to White House,1,TRUE,1,1,1
202,"Biden tops Trump in new poll, but lead shrinks against third-party candidates",1,TRUE,1,1,0
203,Lack of enthusiasm for Biden among New Hampshire Dems could spell trouble for his reelection bid: strategists,1,TRUE,0,1,0
204,Biden wins New Hampshire Democrat primary after write-in campaign,1,TRUE,0,0,0
205,Dean Phillips says he's 'resisting the delusional DNC' by primary challenging 'unelectable' Biden,1,TRUE,0,0,0
206,New Hampshire primary could send Biden a message he doesn't want to hear,1,TRUE,0,0,0
207,Biden challenger Dean Phillips says Dems quashing primary process is 'just as dangerous as the insurrection',1,TRUE,0,0,0
208,Biden challenger Dean Phillips faces FEC complaint lodged by left-wing group,1,TRUE,1,1,0
209,"Biden trolls DeSantis, Haley, Trump with giant billboards ahead of fourth GOP presidential debate",1,TRUE,1,1,0
210,Dean Phillips says it will be 'game on' with Biden if he can pull off a 'surprise' showing in first primary,1,TRUE,0,0,0
211,"New Hampshire holds to tradition, thumbs its nose at President Biden",1,TRUE,0,1,1
212,More 2024 headaches for Biden as list of potential presidential challengers grows,1,TRUE,0,1,1
213,Trump guilty verdict reveals split among former GOP presidential primary opponents,1,TRUE,0,1,1
214,"Nikki Haley to thank donors, but Trump's last GOP rival not expected to endorse former president",1,TRUE,0,1,0
215,Pence blasts Trump's 'slap in the face' announcement on key issue for Christian voters,1,TRUE,1,1,0
216,Top Trump VP prospect plans summer wedding weeks after GOP convention,1,TRUE,0,0,0
217,No Labels reaches out to a former GOP presidential candidate regarding their pending third-party ticket,1,TRUE,0,0,0
218,"Trump's endorsements hailed as 'most powerful...in modern political history' after victories in OH, IL, CA",1,TRUE,0,0,0
219,Centrist group No Labels sets up panel to select third-party presidential ticket,1,TRUE,0,0,0
220,RNC shakeup: New Trump leadership slashes dozens of Republican National Committee staffers,1,TRUE,0,0,1
221,Party takeover: Trump installs top ally and daughter-in-law to steer Republican National Committee,1,TRUE,0,0,0
222,"Trump set to take over Republican Party by installing key ally, daughter-in-law to lead RNC",1,TRUE,0,0,0
223,Super Tuesday boosting Trump closer to clinching GOP nomination as Haley makes possible last stand,1,TRUE,0,1,0
224,Trump scores slew of Republican presidential nomination victories ahead of Super Tuesday,1,TRUE,0,1,0
225,Trump running mate screen tests: Potential contenders audition for vice presidential nod,1,TRUE,0,1,1
226,Trump defeats Haley in Missouri's Republican caucuses,1,TRUE,0,0,0
227,Nikki Haley bets it all on Super Tuesday after dismal primary night down south,1,TRUE,0,0,0
228,"Trump wins South Carolina primary against Haley in her home state, moves closer to clinching GOP nomination",1,TRUE,0,0,0
229,"Nikki Haley says no chance of being Trump VP, says she 'would’ve gotten out already'",1,TRUE,0,0,0
230,Trump expected to move closer to clinching GOP presidential nomination with likely big win over Haley in SC,1,TRUE,0,0,0
231,Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,0,FALSE,0,0,0
232,"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",1,TRUE,0,0,0
233,Pfizer sued Barbara O’Neill “because she exposed secrets that will keep everyone safe from the bird flu outbreak.”,0,FALSE,0,0,0
234,Photo shows former President Donald Trump in police custody May 30.,0,FALSE,0,0,0
235,"Jesse Watters stated on May 28, 2024 in a segment of ""Jesse Watters Primetime"" on Fox News: Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.",0,FALSE,0,0,0
